M40[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],M41[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485]
0.158089,0.0946187,0.0843156,0.0686463,0.0853067,0.118959,0.0819677,0.0645307,0.0787487,0.0691412,0.0625451,0.0573693,0.0722305,0.083586,0.0639382,0.0613174,0.0940651,0.0726067,0.171451,0.121832,0.108032,0.109091,0.108432,0.0957451,0.0939595,0.0965101,0.0879176,0.10577,0.113138,0.132186,0.0992702,0.113953,0.0977761,0.101162,0.0866996,0.0891084
0.136406,0.0908929,0.084222,0.0804156,0.0818567,0.112018,0.0826745,0.0578545,0.0738155,0.0668144,0.0652843,0.0471353,0.0728679,0.078273,0.0514882,0.0654341,0.0910278,0.0730382,0.154888,0.119898,0.102896,0.1082,0.103994,0.0951773,0.0864638,0.090123,0.0871812,0.0974479,0.110694,0.126943,0.0999841,0.113092,0.0983313,0.105375,0.0905051,0.0878077
0.13357,0.0807596,0.0783522,0.0609635,0.0734152,0.104775,0.0679428,0.0557034,0.0687145,0.0562886,0.0512842,0.0402867,0.0695864,0.0683518,0.0577889,0.046952,0.080613,0.0711405,0.151344,0.118596,0.101669,0.10044,0.0991878,0.0889694,0.0843446,0.0806161,0.0810262,0.0942498,0.107098,0.121,0.0957606,0.109366,0.0905716,0.096322,0.0925853,0.0829089
0.136895,0.0846817,0.0730469,0.0752474,0.0905358,0.109474,0.0812276,0.0639695,0.074409,0.0676656,0.0623503,0.053963,0.0772314,0.0828286,0.0565044,0.0539686,0.0933668,0.0803628,0.136751,0.108085,0.0935941,0.0936171,0.0956358,0.0758745,0.076687,0.0762554,0.0765822,0.0918804,0.0943417,0.115269,0.0813785,0.109612,0.0846153,0.0898236,0.0794656,0.0748983
0.126891,0.071905,0.0771647,0.0607607,0.0827455,0.104909,0.0672216,0.0546443,0.0652985,0.0567587,0.0528158,0.0451601,0.0679051,0.0694433,0.0538276,0.0550632,0.0828439,0.0757542,0.133827,0.106447,0.0970924,0.0998135,0.0954463,0.0841343,0.0807713,0.0815564,0.0851514,0.0926315,0.0997677,0.119331,0.0825659,0.102021,0.0892113,0.0908227,0.0867665,0.0779563
0.132982,0.0840451,0.0808741,0.0751516,0.0811541,0.107665,0.0750732,0.0597922,0.0790895,0.0664666,0.0596488,0.0489522,0.0752094,0.0799133,0.0654642,0.0625203,0.091382,0.0814844,0.143686,0.111119,0.0967775,0.105912,0.100275,0.0790382,0.077036,0.0818921,0.085992,0.0992201,0.104727,0.116513,0.0844003,0.113608,0.0928493,0.0966831,0.086246,0.0736681
0.123477,0.0798235,0.0728075,0.0648579,0.0741514,0.103477,0.0709521,0.0520842,0.076927,0.0618519,0.0583733,0.0397193,0.0659419,0.0703606,0.0468409,0.053928,0.0929732,0.0826134,0.142767,0.124417,0.100636,0.107456,0.110072,0.0995533,0.0845718,0.0924988,0.0900044,0.103399,0.115566,0.128607,0.0975578,0.117401,0.100601,0.102146,0.0965299,0.0891075
0.132375,0.0832982,0.0752423,0.0684977,0.0842179,0.116193,0.085998,0.0595617,0.075764,0.0662013,0.0607186,0.0466275,0.0786302,0.0846304,0.0648487,0.0576207,0.0927143,0.0870876,0.139885,0.116289,0.104672,0.0991196,0.10097,0.0958427,0.0864141,0.0882373,0.0877759,0.0946604,0.117771,0.129467,0.0929741,0.114204,0.0925512,0.105641,0.0951578,0.0873073
0.129942,0.0926191,0.0802301,0.084994,0.095911,0.117225,0.0826675,0.0649042,0.0802943,0.0721268,0.0574471,0.0517414,0.0754885,0.0833565,0.0637728,0.0649524,0.101333,0.0816221,0.14008,0.121147,0.103844,0.101287,0.100929,0.0916632,0.0865776,0.0845966,0.0867991,0.0959452,0.106823,0.124776,0.0945251,0.112998,0.0981089,0.101316,0.0907996,0.0768582
0.128564,0.0933776,0.0830758,0.0726266,0.0875535,0.113972,0.0833385,0.0642195,0.0732896,0.0735877,0.0611179,0.0518436,0.0800569,0.0802088,0.0616828,0.0627924,0.0973761,0.0824403,0.140686,0.120255,0.107941,0.111501,0.113153,0.095475,0.0857398,0.0939365,0.0925162,0.104165,0.114418,0.132877,0.0985361,0.117185,0.106854,0.106995,0.0968831,0.0867571
0.142371,0.0995881,0.0965539,0.0823265,0.0998549,0.12576,0.0904327,0.0710445,0.0868871,0.0779973,0.0694339,0.0597787,0.082381,0.0905389,0.0672465,0.0656333,0.104017,0.0883285,0.145408,0.125131,0.108924,0.107959,0.109211,0.0977808,0.0901683,0.0931157,0.0935539,0.10028,0.114945,0.137556,0.101145,0.11288,0.10608,0.108963,0.0942024,0.0912332
0.133117,0.100167,0.0876442,0.0757672,0.0912777,0.122458,0.0842969,0.0672902,0.0846454,0.0740747,0.0679338,0.0569665,0.0767496,0.0842458,0.0593432,0.0598902,0.0946655,0.0835719,0.136577,0.12364,0.107445,0.111406,0.110041,0.0940518,0.0897532,0.0837506,0.0897829,0.103656,0.119097,0.131174,0.100503,0.118017,0.0993636,0.107532,0.0996067,0.087909
0.140438,0.0995355,0.0906821,0.0794348,0.099185,0.124254,0.0889178,0.0722729,0.0840255,0.0767488,0.0659492,0.0599042,0.0793979,0.0898624,0.0590032,0.0664521,0.10076,0.0808314,0.1503,0.124847,0.113093,0.118675,0.117655,0.103632,0.101944,0.093893,0.100661,0.112016,0.127077,0.141061,0.107818,0.123587,0.115292,0.116555,0.101148,0.0945848
0.138697,0.101434,0.0945009,0.0824783,0.104348,0.120973,0.09305,0.0670866,0.0846056,0.0765205,0.0687496,0.0588377,0.0792494,0.0856575,0.0624701,0.0641155,0.0987751,0.0886985,0.143806,0.124077,0.111958,0.108495,0.105167,0.0947276,0.0922523,0.0906409,0.0930934,0.108319,0.114961,0.132025,0.0967852,0.122564,0.104612,0.103139,0.0966188,0.0843067
0.142901,0.0982772,0.09132,0.0769963,0.0955794,0.119178,0.089627,0.0676609,0.0855782,0.0729961,0.0621657,0.0536893,0.0760993,0.0905688,0.05943,0.063245,0.0955062,0.0825978,0.156435,0.126155,0.110108,0.115687,0.116,0.101365,0.0904165,0.0998194,0.0941301,0.105303,0.123032,0.134864,0.106029,0.12636,0.104652,0.107206,0.101145,0.0947791
0.146713,0.0963906,0.0880082,0.0804843,0.095788,0.11651,0.0873577,0.0663282,0.0813309,0.0711583,0.0605811,0.0500728,0.0745422,0.0856573,0.0603645,0.0637223,0.0934272,0.082866,0.165605,0.134593,0.113385,0.12075,0.11894,0.100229,0.0988369,0.0989189,0.0988063,0.114629,0.122175,0.139761,0.111227,0.126585,0.112151,0.113902,0.104826,0.0987199
0.150717,0.0963028,0.0828005,0.073616,0.0942901,0.122125,0.0856677,0.0590592,0.0811467,0.0726001,0.0615744,0.0539629,0.0745347,0.0853334,0.0630517,0.0648465,0.0978286,0.0794507,0.159588,0.129098,0.106394,0.107634,0.11043,0.095902,0.0923404,0.0881633,0.0889324,0.106709,0.113683,0.132402,0.0974929,0.121761,0.101023,0.10336,0.0965457,0.0858018
0.146827,0.0985379,0.088192,0.073282,0.0894244,0.115461,0.0865637,0.0616251,0.07808,0.0677337,0.0605222,0.0521878,0.072526,0.0851013,0.0585162,0.0603191,0.0933284,0.0788857,0.163952,0.125411,0.110442,0.107429,0.106712,0.0972565,0.0867627,0.0877256,0.0928721,0.105715,0.112656,0.131335,0.102586,0.118952,0.103348,0.106226,0.100659,0.0870954
0.15073,0.100681,0.0921942,0.0772441,0.0949857,0.124858,0.0903673,0.0673751,0.0861331,0.0781554,0.0711186,0.0607018,0.0764246,0.0893332,0.0638492,0.0661832,0.102918,0.0797866,0.154579,0.122231,0.105214,0.103705,0.104876,0.0969356,0.0812555,0.0889824,0.0877612,0.100021,0.113387,0.126425,0.090923,0.113933,0.0945026,0.0970714,0.0918489,0.0866785
0.141542,0.0967581,0.0839274,0.070347,0.0902351,0.115747,0.0843779,0.0639422,0.0802128,0.0707856,0.0578128,0.0505317,0.0724898,0.0826824,0.0540241,0.0600006,0.095621,0.0787484,0.14731,0.127692,0.105778,0.113503,0.103357,0.100543,0.0878698,0.08939,0.0910618,0.101934,0.115077,0.127371,0.0978258,0.118387,0.0983128,0.104583,0.0954614,0.0843545
0.129981,0.0909313,0.0871926,0.0734584,0.0895153,0.12106,0.0851356,0.0632268,0.0719854,0.0724645,0.0682446,0.0536619,0.0756332,0.0805156,0.0612167,0.0628986,0.0924998,0.081626,0.13852,0.118628,0.104535,0.104431,0.105708,0.0940821,0.08622,0.0862751,0.0843233,0.101153,0.110862,0.13151,0.0990824,0.112812,0.101216,0.104621,0.0956544,0.090954
0.126077,0.0962016,0.0897706,0.0747513,0.0878748,0.119475,0.086973,0.0652825,0.0816837,0.0719613,0.0652149,0.0542113,0.0763714,0.0871311,0.0608147,0.0622166,0.0939039,0.0871484,0.13504,0.114342,0.109515,0.105093,0.104792,0.0851914,0.0831912,0.0903124,0.0921246,0.0992079,0.113992,0.131205,0.0920346,0.117125,0.0997759,0.105017,0.0950802,0.0871683
0.117726,0.0894694,0.0829782,0.0781583,0.0871072,0.113207,0.0847483,0.0652033,0.0744269,0.0690548,0.0604281,0.0479941,0.0729297,0.0869928,0.0573194,0.0589845,0.0879781,0.0848234,0.127995,0.122513,0.1066,0.110542,0.1097,0.0920726,0.088278,0.0903659,0.0899136,0.106969,0.117583,0.130155,0.0983483,0.119668,0.0982173,0.106957,0.0991395,0.0912625
0.1212,0.0886934,0.0867661,0.0782948,0.0902181,0.119782,0.0833963,0.066814,0.0789153,0.0736881,0.0612282,0.053999,0.0813389,0.0861487,0.0614788,0.0625067,0.0939437,0.0826551,0.121704,0.119188,0.102392,0.107775,0.102484,0.0955205,0.0880555,0.0884393,0.0937166,0.103106,0.111748,0.13147,0.0965339,0.116536,0.0974074,0.104242,0.0998366,0.0893216
0.124341,0.0955111,0.0860958,0.0777278,0.0873676,0.125123,0.0899988,0.0670734,0.0821401,0.0765758,0.0665725,0.0627267,0.0823688,0.0923694,0.0671472,0.0641257,0.102497,0.0844579,0.126806,0.119695,0.108208,0.109689,0.113733,0.0955513,0.0865933,0.0911697,0.0888932,0.101892,0.119305,0.136337,0.103461,0.123609,0.104175,0.111009,0.0979881,0.0909303
0.123961,0.0973173,0.098187,0.0822842,0.0980448,0.120001,0.0912261,0.0704467,0.0852275,0.0750478,0.0697174,0.0585149,0.0827145,0.0878447,0.0682485,0.066491,0.10116,0.0870185,0.125887,0.117569,0.109549,0.11467,0.111989,0.101901,0.094488,0.0940423,0.099081,0.10811,0.119205,0.133978,0.107969,0.124308,0.104836,0.111263,0.100753,0.0906214
0.129053,0.103995,0.0933643,0.0864287,0.100813,0.125494,0.0924562,0.0731308,0.0870386,0.0819759,0.0696483,0.0611652,0.0857398,0.0908796,0.0725348,0.068268,0.0984036,0.0856226,0.132032,0.123684,0.110011,0.112436,0.115849,0.0976531,0.0936304,0.0929463,0.0956708,0.110389,0.117478,0.140035,0.105466,0.125417,0.104711,0.108115,0.104327,0.0923703
0.137138,0.101023,0.0973662,0.0821467,0.104798,0.126287,0.0905459,0.0745071,0.0913832,0.0781607,0.0686195,0.0613916,0.0870431,0.0914229,0.0687506,0.0656102,0.100893,0.0884275,0.137455,0.122346,0.111372,0.114016,0.109567,0.100349,0.0966444,0.0953321,0.0986515,0.111538,0.121833,0.14052,0.103932,0.123655,0.106455,0.109732,0.105108,0.0942172
0.14007,0.102419,0.0949081,0.0820142,0.0989482,0.122252,0.0944491,0.0689778,0.0867507,0.0800544,0.0673908,0.0572684,0.0787061,0.0873032,0.0672922,0.064304,0.0982001,0.0854566,0.148779,0.129424,0.116617,0.116938,0.117256,0.105581,0.0977368,0.0988046,0.0974755,0.112809,0.124382,0.142679,0.108249,0.125931,0.109493,0.115978,0.106094,0.0995473
0.143126,0.106982,0.0986899,0.0834838,0.101386,0.125301,0.0913307,0.0709797,0.0882467,0.0758731,0.0680899,0.059553,0.0840033,0.0903847,0.0661629,0.0668491,0.100448,0.0863091,0.15694,0.134507,0.117936,0.120271,0.120083,0.110843,0.101407,0.102525,0.106522,0.118084,0.127206,0.144588,0.112618,0.129712,0.113711,0.121293,0.110906,0.100104
0.145671,0.101926,0.0936741,0.081439,0.0969875,0.122347,0.0913358,0.0668011,0.0846945,0.0769128,0.0675729,0.0589079,0.0795009,0.0884763,0.0631532,0.0643142,0.0939965,0.0838888,0.156142,0.134621,0.118583,0.116651,0.120406,0.105779,0.102579,0.103068,0.102798,0.115611,0.126303,0.142708,0.108931,0.131169,0.110223,0.116623,0.109291,0.0994817
0.148265,0.105716,0.101238,0.0823153,0.099785,0.125874,0.0910141,0.0704862,0.0899584,0.0752514,0.0668746,0.0615151,0.0841586,0.0902801,0.0665749,0.0674608,0.100734,0.0849026,0.164463,0.140502,0.122001,0.119227,0.11966,0.107778,0.102313,0.102027,0.106276,0.116202,0.131264,0.146462,0.116119,0.134579,0.112105,0.117128,0.107922,0.103658
0.150973,0.106237,0.0970086,0.0821594,0.0992228,0.124235,0.0913257,0.0709953,0.0858651,0.0777688,0.0667814,0.0565579,0.0831635,0.0896833,0.0693567,0.0632971,0.0990917,0.0849424,0.165296,0.134853,0.116917,0.117709,0.117446,0.105709,0.0994146,0.104062,0.101344,0.11434,0.12574,0.142167,0.107246,0.130096,0.111287,0.115527,0.105268,0.0972311
0.145582,0.103556,0.0904592,0.0828744,0.0999803,0.123004,0.090153,0.0659161,0.0840242,0.0775517,0.0639181,0.0563519,0.0762275,0.0856763,0.0644745,0.061688,0.094543,0.083315,0.155805,0.139285,0.122005,0.118784,0.119235,0.106391,0.101527,0.10184,0.100087,0.115299,0.124534,0.143292,0.110251,0.129188,0.11165,0.114772,0.103621,0.0986918
0.134106,0.103198,0.0955237,0.083939,0.0972279,0.124107,0.091849,0.0653137,0.0871495,0.0788752,0.0676301,0.0569946,0.0796199,0.0940662,0.0699764,0.0650325,0.100452,0.0864455,0.148441,0.132216,0.118235,0.122778,0.123718,0.112414,0.1035,0.10274,0.108466,0.117238,0.13155,0.146293,0.108529,0.127705,0.11815,0.118969,0.107736,0.103741
0.12893,0.101246,0.0949787,0.0837766,0.0980176,0.124584,0.0923931,0.0692372,0.0898988,0.0766863,0.0700302,0.0639108,0.0810746,0.0913609,0.0669036,0.0655277,0.0999539,0.0881127,0.130913,0.127231,0.11268,0.114491,0.113567,0.0990333,0.0973025,0.0974619,0.0960121,0.112397,0.120808,0.138644,0.110013,0.126862,0.111959,0.115042,0.100665,0.0977607
0.120477,0.0951499,0.0950714,0.0789407,0.0973685,0.122141,0.0909631,0.067515,0.0868061,0.0744345,0.0650977,0.0618762,0.0782042,0.0900066,0.0697056,0.0646004,0.0974603,0.088039,0.119961,0.120158,0.113298,0.113188,0.113066,0.105134,0.0976545,0.100079,0.0925246,0.115426,0.124569,0.141385,0.112925,0.12965,0.10698,0.111058,0.102415,0.0970308
0.115005,0.0985894,0.0932656,0.0791653,0.0967906,0.119494,0.0868747,0.0704025,0.0854896,0.0776362,0.0656797,0.0599991,0.0816541,0.0892942,0.0686312,0.0628976,0.0994206,0.0853297,0.111641,0.117928,0.113354,0.113231,0.115939,0.103747,0.0951153,0.0978538,0.097897,0.110557,0.125193,0.135023,0.106404,0.125104,0.10926,0.114619,0.101984,0.0971239
0.112075,0.0969735,0.0949475,0.0810879,0.0953864,0.122334,0.0895753,0.0702612,0.0866611,0.0782244,0.0664183,0.0579049,0.0761358,0.0892076,0.0658047,0.0653478,0.0979422,0.0840747,0.12127,0.128802,0.120196,0.121226,0.122326,0.110492,0.102481,0.106962,0.104809,0.116791,0.131006,0.145232,0.112053,0.131544,0.114564,0.12307,0.1078,0.101011
0.123279,0.100746,0.0949976,0.0800598,0.0983775,0.124037,0.088601,0.0712986,0.0876545,0.081805,0.0687925,0.0611731,0.0803471,0.0941578,0.0705478,0.0701208,0.102944,0.0932737,0.128488,0.125672,0.119571,0.123767,0.122718,0.110059,0.100149,0.106607,0.106121,0.118581,0.130152,0.147817,0.114282,0.132274,0.114928,0.117785,0.110889,0.105608
0.135665,0.104733,0.100919,0.0878403,0.100529,0.126507,0.0991,0.0767952,0.0905781,0.0830907,0.0779148,0.0636324,0.0872501,0.0954794,0.0734404,0.0692617,0.109134,0.0939167,0.133468,0.129933,0.118715,0.120282,0.119812,0.106877,0.100448,0.104005,0.100484,0.116711,0.130477,0.147223,0.112884,0.134275,0.113207,0.117968,0.10467,0.103818
0.133599,0.10527,0.0942251,0.083927,0.0989304,0.125214,0.0944204,0.0727221,0.0904236,0.0802342,0.0681508,0.0610266,0.0866104,0.0906503,0.0676373,0.0688804,0.1017,0.0871468,0.147228,0.135546,0.123299,0.123054,0.121875,0.113875,0.103831,0.109062,0.108719,0.119531,0.134052,0.149228,0.120318,0.134284,0.1171,0.122491,0.11085,0.103585
0.141272,0.100823,0.100079,0.0819065,0.101095,0.127347,0.093444,0.0672465,0.0878021,0.0806066,0.063627,0.0624034,0.0813606,0.0889816,0.0706633,0.0680865,0.100868,0.0867145,0.153348,0.137489,0.118516,0.123731,0.124955,0.110151,0.107188,0.106849,0.111486,0.121957,0.133421,0.149565,0.118497,0.134699,0.115368,0.123428,0.11512,0.10756
0.143849,0.105875,0.100755,0.088828,0.102555,0.12674,0.0947859,0.0742282,0.0897223,0.0820686,0.0714483,0.0677175,0.0845409,0.093273,0.0719583,0.0725097,0.103869,0.0914897,0.155434,0.139027,0.123027,0.12796,0.124634,0.111947,0.106471,0.109827,0.112139,0.116442,0.131043,0.148551,0.114524,0.141349,0.116062,0.123459,0.108913,0.104593
0.149011,0.112121,0.104533,0.0874423,0.107682,0.131772,0.0979114,0.0748587,0.095026,0.0832917,0.0734251,0.0697088,0.086507,0.0935727,0.0770433,0.072172,0.108167,0.0949761,0.160333,0.140839,0.12193,0.124082,0.119104,0.113863,0.106974,0.108539,0.110793,0.121049,0.132895,0.150623,0.117506,0.135795,0.117961,0.121651,0.109326,0.10061
0.144833,0.112369,0.100622,0.0894269,0.104831,0.126682,0.0952027,0.0763719,0.0919179,0.0845951,0.072124,0.0660623,0.085661,0.0956706,0.0717562,0.0709201,0.102925,0.0932872,0.154318,0.13709,0.119652,0.123962,0.124163,0.111068,0.103086,0.106624,0.104334,0.117746,0.127485,0.147536,0.115057,0.133365,0.113281,0.119223,0.110177,0.103778
0.145385,0.110369,0.0997553,0.0889747,0.105408,0.130053,0.0976264,0.0732123,0.0904479,0.0846624,0.0729885,0.064403,0.0869892,0.0961619,0.0723065,0.0663961,0.101561,0.089564,0.164332,0.142456,0.12806,0.128647,0.127162,0.113507,0.104468,0.106011,0.105041,0.122111,0.133027,0.153353,0.121307,0.139529,0.119177,0.126272,0.118262,0.10827
0.150268,0.113348,0.107099,0.0907701,0.107412,0.134721,0.0987845,0.0788323,0.0927088,0.0871257,0.0729767,0.0635922,0.0871383,0.0972535,0.0776668,0.0731426,0.101687,0.0934842,0.16586,0.14473,0.125557,0.127593,0.128415,0.115672,0.108295,0.108673,0.108825,0.122845,0.136629,0.149996,0.117913,0.139578,0.118967,0.125864,0.112262,0.109244
0.152212,0.10927,0.10221,0.0883646,0.105542,0.128734,0.0938333,0.0719833,0.0866099,0.0848122,0.0724134,0.0595252,0.0833883,0.0942104,0.0719695,0.0689771,0.102586,0.0878678,0.171908,0.14468,0.124379,0.12702,0.129672,0.115998,0.110071,0.111255,0.110888,0.124766,0.134207,0.156053,0.121168,0.13847,0.122138,0.125643,0.115083,0.107184
0.158388,0.115288,0.103605,0.0907054,0.106489,0.130151,0.0976872,0.0767081,0.0903724,0.0827607,0.0714693,0.0650048,0.0863149,0.095757,0.0722653,0.0681973,0.103411,0.0883053,0.18244,0.146968,0.129216,0.128608,0.128013,0.118896,0.111166,0.112475,0.113006,0.125897,0.137835,0.152876,0.122204,0.139134,0.121393,0.123576,0.115948,0.109995
0.166273,0.114898,0.103824,0.0910659,0.105355,0.127534,0.0965407,0.0759789,0.0936582,0.08274,0.0726892,0.0641473,0.0844831,0.0933807,0.0702475,0.0682469,0.10164,0.0883203,0.186461,0.150149,0.129034,0.129776,0.130741,0.118675,0.108466,0.10867,0.111188,0.12374,0.136022,0.155941,0.120666,0.140184,0.12114,0.12591,0.117479,0.112534
0.167735,0.112149,0.0999499,0.0870312,0.0998459,0.128399,0.0921012,0.0710409,0.0864307,0.081243,0.0685613,0.0631426,0.0833097,0.0901189,0.0686375,0.0648045,0.0980876,0.0839499,0.19557,0.14888,0.126919,0.128628,0.126504,0.116874,0.109376,0.108865,0.113073,0.124163,0.136155,0.155661,0.11943,0.138641,0.121752,0.124062,0.117112,0.107814
0.170487,0.108272,0.0982597,0.0843029,0.0980176,0.125038,0.0918665,0.0691278,0.0842697,0.0745843,0.0696356,0.0597897,0.0789731,0.0872455,0.0633643,0.0604208,0.0950891,0.0801109,0.199476,0.148529,0.130134,0.129197,0.129029,0.115118,0.107104,0.111123,0.113371,0.123045,0.136012,0.154046,0.118155,0.136942,0.121711,0.125564,0.113568,0.105816
0.179133,0.107648,0.0960931,0.0837013,0.0986637,0.124327,0.0902461,0.0697499,0.086596,0.0786717,0.0667829,0.0564052,0.0821703,0.0872266,0.0627856,0.0638081,0.0982931,0.0816631,0.206717,0.148965,0.127686,0.129518,0.125749,0.116269,0.10716,0.109504,0.110231,0.124296,0.1333,0.149721,0.117157,0.135133,0.119884,0.125757,0.11312,0.10751
0.17875,0.104924,0.0952645,0.0827755,0.09807,0.120129,0.0890775,0.0674776,0.0827103,0.0756132,0.0615593,0.0537883,0.0742506,0.0861964,0.0598376,0.0561882,0.0978042,0.0811503,0.204196,0.147057,0.12483,0.123195,0.122011,0.109977,0.104279,0.11105,0.107274,0.119601,0.134016,0.149264,0.112399,0.130574,0.113559,0.122156,0.111538,0.105681
0.168657,0.0977554,0.0972269,0.0725498,0.0937158,0.113482,0.0808605,0.0635651,0.081322,0.0710659,0.0607558,0.0509132,0.0728007,0.0809164,0.0571457,0.0540806,0.0930904,0.0731961,0.196542,0.14118,0.116087,0.118628,0.122438,0.109929,0.103763,0.105485,0.102075,0.118687,0.124423,0.146269,0.112725,0.127585,0.109261,0.116285,0.105929,0.095187
0.154866,0.0922479,0.0851856,0.0699102,0.0827044,0.106412,0.076858,0.0616371,0.0757188,0.0627822,0.0525817,0.0448464,0.070322,0.0792456,0.0542757,0.0518199,0.0901627,0.0690473,0.17813,0.128812,0.115444,0.112055,0.121651,0.102823,0.0998703,0.0964104,0.10282,0.112774,0.118721,0.14006,0.110865,0.11656,0.108849,0.11069,0.103582,0.0943266
0.146294,0.098357,0.0901681,0.0728572,0.0980148,0.123092,0.091698,0.0631684,0.0910295,0.0761122,0.0585878,0.0580914,0.0793227,0.0912109,0.065206,0.0640705,0.101233,0.0845046,0.160662,0.133494,0.112953,0.110819,0.116584,0.105533,0.0936136,0.0983861,0.0998809,0.106216,0.124887,0.139135,0.110915,0.121153,0.107547,0.110121,0.0991423,0.0921583
0.13059,0.0839905,0.0778427,0.0665346,0.0763839,0.108358,0.0808824,0.0624268,0.0828095,0.0594591,0.0590562,0.050252,0.0701399,0.0785055,0.0507741,0.0535212,0.0927342,0.0739923,0.147859,0.112533,0.102707,0.0967995,0.102373,0.0920789,0.0870764,0.0831012,0.0820408,0.100586,0.109814,0.124709,0.0946245,0.116106,0.0947577,0.106943,0.0946621,0.0929661
0.137846,0.092401,0.0869542,0.0828731,0.0943891,0.119097,0.0853373,0.0608452,0.0809076,0.0691993,0.06644,0.0578124,0.0824612,0.091238,0.0671413,0.0709547,0.098417,0.0868891,0.137152,0.115659,0.105496,0.103086,0.110167,0.089643,0.0860957,0.0839464,0.0857457,0.0958392,0.120656,0.130063,0.0942282,0.117786,0.0967161,0.10589,0.0912839,0.0804238
0.139114,0.0969736,0.0876044,0.0763041,0.0920283,0.115123,0.0893108,0.0632332,0.0799973,0.0733626,0.0685489,0.0583138,0.0719459,0.0807926,0.066686,0.0596331,0.0953748,0.0870309,0.147917,0.124734,0.109547,0.111251,0.1157,0.102753,0.0931598,0.0994686,0.0957415,0.108858,0.120281,0.13133,0.101786,0.115444,0.108403,0.1036,0.0950294,0.0912864
0.142358,0.0973361,0.0951875,0.0863905,0.0964205,0.120393,0.0926304,0.0693652,0.0845059,0.0797388,0.069008,0.0604508,0.0858923,0.0884793,0.0724422,0.0702777,0.102056,0.0841366,0.160404,0.124882,0.113043,0.117223,0.11398,0.103554,0.0937064,0.100092,0.0944746,0.109519,0.122554,0.139371,0.109023,0.12158,0.108802,0.112343,0.100095,0.099444
0.14158,0.106468,0.102482,0.0843813,0.0941534,0.123016,0.0928342,0.068265,0.0903461,0.0811256,0.0664636,0.0636879,0.0880752,0.0920158,0.0720703,0.0661572,0.106999,0.0909231,0.159368,0.133524,0.114272,0.116751,0.116745,0.107503,0.0971799,0.101714,0.103609,0.119833,0.123127,0.144934,0.107252,0.129125,0.112471,0.112619,0.106082,0.0993897
0.147373,0.103217,0.0950091,0.0883698,0.103322,0.124327,0.0962027,0.0724028,0.0898454,0.0853761,0.0727894,0.0670282,0.0864952,0.0923444,0.0722137,0.0739005,0.107799,0.0930164,0.153232,0.133283,0.112757,0.119223,0.121822,0.109483,0.101641,0.101608,0.098006,0.109104,0.121088,0.142369,0.112532,0.126959,0.111539,0.120201,0.109308,0.0938364
0.145047,0.0996414,0.0934756,0.0841966,0.0982547,0.124554,0.0884978,0.0683006,0.0848009,0.0788175,0.0731858,0.0588049,0.0884179,0.0862013,0.0671485,0.0651735,0.0998337,0.0900277,0.161493,0.134336,0.120196,0.123558,0.117758,0.109962,0.10842,0.106842,0.101397,0.123326,0.128002,0.147084,0.113716,0.130194,0.119187,0.118536,0.11284,0.105414
0.147914,0.109631,0.0981357,0.08675,0.104738,0.128801,0.0966156,0.072291,0.093153,0.0820387,0.0733744,0.0612228,0.0839356,0.0940771,0.0697168,0.0698905,0.102514,0.0910566,0.165645,0.138159,0.120781,0.126091,0.122525,0.111684,0.101729,0.103443,0.105044,0.121191,0.128473,0.145649,0.115767,0.134254,0.114518,0.116296,0.111891,0.10573
0.148458,0.111091,0.102308,0.0889578,0.107242,0.132178,0.100296,0.0770544,0.0939595,0.0842233,0.0725518,0.0628037,0.0883742,0.0955357,0.0726836,0.0751763,0.107125,0.0920744,0.168338,0.142511,0.130509,0.12878,0.12911,0.116575,0.10841,0.108513,0.110605,0.125055,0.131999,0.156976,0.121575,0.141818,0.117018,0.125908,0.111456,0.107569
0.153887,0.115754,0.105713,0.093277,0.108009,0.134317,0.101845,0.0806229,0.0935056,0.0881174,0.0771061,0.0721523,0.0886356,0.0958066,0.0754,0.07737,0.10504,0.0946349,0.166816,0.144809,0.126261,0.126962,0.127222,0.116967,0.107165,0.107241,0.107607,0.122024,0.129722,0.152433,0.115011,0.138681,0.117623,0.124372,0.114613,0.110206
0.15093,0.113039,0.105116,0.0950504,0.104963,0.133056,0.099776,0.0800149,0.0910788,0.0851294,0.0750064,0.0642244,0.087628,0.0975532,0.072755,0.0717915,0.109018,0.0909825,0.169341,0.143747,0.127296,0.131279,0.129436,0.118561,0.110745,0.110474,0.112315,0.125612,0.13837,0.154566,0.121598,0.140273,0.124205,0.127416,0.114701,0.112011
