V05[1.2],V05[1.2],V05[1.2],V05[1.2],V05[1.2],V05[1.2],V05[1.2],V06[7.8],V06[7.8],V06[7.8],V06[7.8],V06[7.8],V06[7.8],V06[7.8],V08[6.9],V08[6.9],V08[6.9],V08[6.9],V08[6.9],V08[6.9],V08[6.9],V12[11.9],V12[11.9],V12[11.9],V12[11.9],V12[11.9],V12[11.9],V12[11.9],V16[6.0],V16[6.0],V16[6.0],V16[6.0],V16[6.0],V16[6.0],V16[6.0],V20[5.7],V20[5.7],V20[5.7],V20[5.7],V20[5.7],V20[5.7],V20[5.7],V24[5.5],V24[5.5],V24[5.5],V24[5.5],V24[5.5],V24[5.5],V24[5.5],V27[1.7],V27[1.7],V27[1.7],V27[1.7],V27[1.7],V27[1.7],V27[1.7],N05[1.8],N05[1.8],N05[1.8],N05[1.8],N05[1.8],N05[1.8],N05[1.8],N06[5.2],N06[5.2],N06[5.2],N06[5.2],N06[5.2],N06[5.2],N06[5.2],N08[6.5],N08[6.5],N08[6.5],N08[6.5],N08[6.5],N08[6.5],N08[6.5],N12[7.0],N12[7.0],N12[7.0],N12[7.0],N12[7.0],N12[7.0],N12[7.0],N16[9.0],N16[9.0],N16[9.0],N16[9.0],N16[9.0],N16[9.0],N16[9.0],N20[10.5],N20[10.5],N20[10.5],N20[10.5],N20[10.5],N20[10.5],N20[10.5],N24[16.7],N24[16.7],N24[16.7],N24[16.7],N24[16.7],N24[16.7],N24[16.7],N28[3.6],N28[3.6],N28[3.6],N28[3.6],N28[3.6],N28[3.6],N28[3.6],S06[1.4],S06[1.4],S06[1.4],S06[1.4],S06[1.4],S06[1.4],S06[1.4],S07[6.5],S07[6.5],S07[6.5],S07[6.5],S07[6.5],S07[6.5],S07[6.5],S09[8.1],S09[8.1],S09[8.1],S09[8.1],S09[8.1],S09[8.1],S09[8.1],S13[10.3],S13[10.3],S13[10.3],S13[10.3],S13[10.3],S13[10.3],S13[10.3],S17[19.0],S17[19.0],S17[19.0],S17[19.0],S17[19.0],S17[19.0],S17[19.0],S21[11.2],S21[11.2],S21[11.2],S21[11.2],S21[11.2],S21[11.2],S21[11.2],S25[12.2],S25[12.2],S25[12.2],S25[12.2],S25[12.2],S25[12.2],S25[12.2],S29[4.9],S29[4.9],S29[4.9],S29[4.9],S29[4.9],S29[4.9],S29[4.9]
"0,219634","0,236531","0,224421","0,225578","0,235093","0,235051","0,231732","0,219868","0,221877","0,221902","0,213718","0,226359","0,211166","0,222075","0,222707","0,213599","0,218434","0,207015","0,215358","0,218504","0,219974","0,208467","0,203079","0,211688","0,199322","0,198934","0,206456","0,20986","0,220257","0,224673","0,219925","0,229405","0,230501","0,219265","0,214972","0,207266","0,220912","0,225139","0,226606","0,216047","0,224517","0,21693","0,210236","0,211628","0,218532","0,213841","0,215745","0,209489","0,203221","0,186949","0,198903","0,197684","0,209","0,201888","0,208397","0,213602","0,21612","0,224145","0,211024","0,216605","0,216728","0,216527","0,22095","0,239635","0,23489","0,232654","0,240111","0,228208","0,242003","0,232812","0,219454","0,219066","0,223815","0,223339","0,222334","0,226424","0,225742","0,236786","0,227503","0,240516","0,228711","0,232015","0,236107","0,235806","0,228433","0,228661","0,22812","0,2329","0,22791","0,22229","0,22061","0,220118","0,224248","0,22075","0,229292","0,224211","0,23139","0,220907","0,21732","0,218851","0,218085","0,218007","0,223541","0,222263","0,225876","0,20878","0,212297","0,206171","0,214668","0,225772","0,210523","0,213124","0,238666","0,243128","0,240854","0,242025","0,255121","0,253923","0,239119","0,261676","0,262441","0,27455","0,266282","0,269574","0,268892","0,279129","0,250455","0,237524","0,242668","0,259807","0,257911","0,257576","0,26143","0,252807","0,2444","0,252787","0,257626","0,258879","0,261835","0,267949","0,237503","0,239371","0,257423","0,258993","0,264503","0,251325","0,260078","0,247575","0,259169","0,260055","0,244105","0,250803","0,256322","0,257832","0,234155","0,242537","0,241354","0,244688","0,249221","0,245644","0,254398","0,235548","0,234939","0,240974","0,244177","0,232692","0,248374","0,249966"
"0,217993","0,212231","0,215212","0,213411","0,216159","0,207738","0,207907","0,215299","0,211106","0,214447","0,214168","0,211372","0,216871","0,216379","0,20382","0,19614","0,207916","0,199811","0,200141","0,211571","0,212378","0,21119","0,207715","0,208337","0,207595","0,208275","0,214201","0,206324","0,218905","0,217745","0,216059","0,21941","0,22677","0,214094","0,21887","0,215779","0,228178","0,233591","0,229051","0,225091","0,230182","0,224255","0,207781","0,198244","0,201697","0,209505","0,205041","0,206403","0,20193","0,200667","0,202145","0,205997","0,211204","0,206827","0,218336","0,217871","0,217965","0,217219","0,215764","0,215664","0,215686","0,224009","0,222524","0,236196","0,235305","0,235305","0,22785","0,229951","0,234478","0,235695","0,219527","0,211265","0,225218","0,221202","0,226257","0,236707","0,227577","0,233178","0,234616","0,232624","0,225649","0,242185","0,232721","0,227941","0,223323","0,220133","0,222449","0,212482","0,217083","0,212455","0,224767","0,225614","0,217718","0,228173","0,231337","0,218572","0,227152","0,228296","0,219595","0,219364","0,207338","0,218589","0,220678","0,221807","0,221666","0,206957","0,215189","0,209015","0,207953","0,216357","0,203617","0,213521","0,240262","0,231753","0,252584","0,240995","0,242003","0,251009","0,243198","0,273831","0,271586","0,280325","0,285442","0,271644","0,281266","0,28123","0,245576","0,232567","0,247895","0,255466","0,254606","0,260779","0,259588","0,256958","0,248758","0,249642","0,260149","0,266254","0,257563","0,267037","0,245018","0,252129","0,250308","0,258597","0,262491","0,257245","0,249388","0,256107","0,242066","0,263543","0,262153","0,262197","0,261599","0,261082","0,236442","0,234543","0,236996","0,243338","0,243793","0,238829","0,255606","0,224117","0,218869","0,233527","0,231332","0,225579","0,236268","0,244327"
"0,230045","0,226793","0,219398","0,218281","0,221523","0,222993","0,207943","0,209765","0,214007","0,22237","0,20992","0,223282","0,220108","0,221577","0,198137","0,191192","0,201395","0,195288","0,196582","0,202229","0,204239","0,209622","0,213691","0,201809","0,206825","0,203684","0,211796","0,206273","0,221046","0,229707","0,222804","0,224507","0,234788","0,23156","0,226133","0,214499","0,213539","0,212319","0,219818","0,21506","0,211934","0,21761","0,220195","0,206225","0,211795","0,212795","0,202406","0,21544","0,205435","0,196908","0,200659","0,212208","0,213354","0,201242","0,200716","0,210386","0,200319","0,197515","0,200272","0,197231","0,204913","0,206576","0,200728","0,232638","0,232243","0,230871","0,219493","0,230409","0,236029","0,225472","0,218805","0,208765","0,210666","0,211776","0,220972","0,227359","0,224012","0,219003","0,224026","0,22695","0,229087","0,232971","0,237446","0,22965","0,219205","0,225301","0,225759","0,232016","0,223369","0,222396","0,221616","0,222504","0,220293","0,213613","0,218033","0,215291","0,235842","0,21822","0,222341","0,220368","0,220098","0,215168","0,225707","0,220341","0,234014","0,209076","0,220787","0,208974","0,207636","0,220358","0,219604","0,206702","0,247425","0,239741","0,245938","0,253949","0,257295","0,256078","0,253636","0,268452","0,28522","0,277039","0,285193","0,271943","0,26855","0,276053","0,258433","0,240004","0,245151","0,253946","0,268397","0,259177","0,268727","0,248042","0,249864","0,250414","0,252474","0,254653","0,266148","0,264427","0,241075","0,246545","0,250079","0,260749","0,255549","0,241789","0,258261","0,260746","0,262939","0,258183","0,252222","0,256465","0,26334","0,265556","0,243849","0,231082","0,235243","0,236592","0,237123","0,246211","0,245055","0,2359","0,238814","0,240871","0,235173","0,233183","0,2345","0,257861"
"0,230963","0,241999","0,246123","0,240984","0,233899","0,230329","0,215951","0,217526","0,22594","0,222355","0,218767","0,227861","0,227975","0,235115","0,20406","0,195783","0,205656","0,203066","0,215534","0,208944","0,216097","0,218235","0,22088","0,206675","0,212893","0,213432","0,225075","0,224959","0,229746","0,224707","0,216513","0,223993","0,234831","0,232909","0,225741","0,211414","0,216022","0,22119","0,216417","0,214526","0,220913","0,228343","0,218013","0,209891","0,213228","0,208976","0,208388","0,207343","0,201537","0,1963","0,204705","0,204045","0,210388","0,202377","0,209587","0,206735","0,206643","0,205368","0,214862","0,204443","0,216661","0,225975","0,208481","0,224459","0,217903","0,215349","0,224473","0,209456","0,219802","0,21834","0,200665","0,208064","0,210423","0,206759","0,217718","0,221442","0,220454","0,214721","0,217521","0,227458","0,221675","0,223272","0,225331","0,216968","0,218577","0,22784","0,229476","0,223653","0,23021","0,225938","0,227946","0,217995","0,220403","0,223556","0,225725","0,21726","0,227621","0,224679","0,214037","0,227103","0,220751","0,212166","0,231163","0,218979","0,234411","0,211456","0,217591","0,221372","0,218346","0,227415","0,231113","0,217988","0,243178","0,238993","0,247388","0,24758","0,239032","0,254112","0,241069","0,27902","0,284045","0,28549","0,283897","0,284196","0,27842","0,290033","0,259719","0,235602","0,254426","0,266335","0,272078","0,269576","0,266164","0,261218","0,259241","0,268663","0,262196","0,271632","0,277192","0,27436","0,242774","0,252199","0,259626","0,259832","0,263566","0,261962","0,270287","0,25627","0,264572","0,26702","0,268673","0,278446","0,261553","0,2809","0,246559","0,227018","0,235527","0,221764","0,244101","0,244662","0,247474","0,227046","0,227299","0,238277","0,230299","0,234158","0,233503","0,237219"
"0,220331","0,224416","0,228377","0,230893","0,22055","0,217029","0,220281","0,219274","0,221179","0,229234","0,228164","0,233628","0,237236","0,235019","0,205957","0,208638","0,209404","0,203747","0,214159","0,217496","0,217509","0,218074","0,222164","0,216758","0,214186","0,209126","0,231437","0,226637","0,226709","0,22895","0,224641","0,220966","0,236045","0,229579","0,238227","0,219061","0,223413","0,237994","0,21991","0,213295","0,22451","0,21638","0,21801","0,216304","0,227625","0,220047","0,235164","0,211804","0,211934","0,197945","0,211767","0,206821","0,211635","0,197592","0,210128","0,208543","0,203327","0,218545","0,222227","0,206753","0,221356","0,217721","0,213892","0,233225","0,223505","0,23007","0,221776","0,224279","0,248046","0,219213","0,223052","0,224985","0,222786","0,21795","0,228039","0,231133","0,230811","0,222544","0,232257","0,224742","0,225912","0,223792","0,22904","0,233122","0,209182","0,233324","0,225548","0,228025","0,223774","0,216834","0,214303","0,224454","0,22231","0,229703","0,223692","0,225799","0,225031","0,201562","0,22295","0,218111","0,229748","0,221667","0,225855","0,223377","0,234745","0,199168","0,207597","0,205965","0,201782","0,216696","0,212489","0,207806","0,227394","0,247413","0,256668","0,251797","0,246631","0,254278","0,257006","0,271801","0,269129","0,270586","0,279765","0,289354","0,277483","0,283444","0,245766","0,244397","0,260399","0,272537","0,267887","0,275211","0,270879","0,261116","0,266455","0,274939","0,278066","0,266854","0,28686","0,292757","0,237213","0,236874","0,265635","0,262376","0,267809","0,258978","0,266493","0,255075","0,274407","0,264532","0,260632","0,276039","0,27172","0,268858","0,240578","0,231525","0,239085","0,246424","0,251023","0,242742","0,253973","0,246679","0,24283","0,249414","0,249623","0,247222","0,264222","0,244526"
"0,228971","0,244254","0,23386","0,240647","0,24307","0,243921","0,228627","0,229459","0,244088","0,23838","0,241846","0,240014","0,240451","0,233135","0,234344","0,21432","0,223155","0,214558","0,23202","0,239866","0,242567","0,236819","0,230781","0,241719","0,232203","0,231982","0,237249","0,24167","0,245398","0,241034","0,243433","0,23958","0,247781","0,238577","0,253234","0,235942","0,234827","0,245535","0,245497","0,247184","0,246322","0,23943","0,245855","0,224908","0,247499","0,228131","0,244461","0,222908","0,235072","0,209886","0,223276","0,217076","0,229728","0,218957","0,221538","0,219469","0,215861","0,224891","0,216035","0,207821","0,214054","0,225165","0,221973","0,237319","0,236548","0,243684","0,244692","0,24317","0,244902","0,243086","0,225476","0,228518","0,227882","0,224847","0,237929","0,240948","0,237506","0,256736","0,235448","0,241897","0,238942","0,241432","0,242444","0,248932","0,229462","0,253126","0,253723","0,2422","0,240311","0,241472","0,231063","0,234072","0,228243","0,238874","0,249864","0,249732","0,248908","0,244253","0,222291","0,236632","0,237274","0,221408","0,238453","0,234366","0,234951","0,21592","0,215271","0,218618","0,230233","0,2281","0,224188","0,216681","0,267154","0,275384","0,277216","0,279826","0,278512","0,287577","0,270915","0,293882","0,303523","0,305579","0,311205","0,310656","0,293232","0,312283","0,276152","0,257898","0,283686","0,288822","0,306436","0,313642","0,301246","0,297139","0,276258","0,281565","0,297138","0,296764","0,317249","0,32397","0,274518","0,28646","0,264938","0,298137","0,302126","0,29962","0,300928","0,282333","0,29132","0,287293","0,289808","0,292539","0,295754","0,296813","0,25628","0,261587","0,255952","0,274087","0,273564","0,265319","0,286023","0,267155","0,270486","0,26194","0,266509","0,258179","0,268631","0,275563"
"0,257146","0,270195","0,249306","0,256821","0,25326","0,251846","0,242078","0,248058","0,260004","0,255511","0,256835","0,254429","0,256998","0,271558","0,254782","0,246004","0,253185","0,237601","0,252055","0,260929","0,263065","0,2507","0,259119","0,261654","0,249899","0,251589","0,263513","0,257176","0,257662","0,270701","0,278168","0,275186","0,284888","0,271067","0,28908","0,258194","0,269707","0,271504","0,27118","0,265311","0,287934","0,272005","0,248487","0,25229","0,252895","0,244576","0,25023","0,248665","0,2556","0,240091","0,231299","0,246065","0,244647","0,252575","0,244647","0,249396","0,237553","0,22703","0,237821","0,228834","0,234209","0,2507","0,23246","0,279842","0,273527","0,260975","0,272329","0,277923","0,288859","0,282372","0,259663","0,25584","0,256174","0,252055","0,257866","0,273773","0,252728","0,269995","0,255591","0,2611","0,252849","0,268863","0,259881","0,262901","0,266489","0,26633","0,263636","0,271361","0,261731","0,255802","0,26624","0,262994","0,260476","0,267862","0,265057","0,270256","0,270956","0,258384","0,258534","0,258814","0,275536","0,258169","0,262402","0,264755","0,274682","0,245922","0,25044","0,249949","0,253476","0,259306","0,257552","0,265158","0,283283","0,283453","0,299069","0,281587","0,294347","0,284747","0,292448","0,320824","0,334553","0,347048","0,34383","0,322439","0,336225","0,340342","0,29557","0,286157","0,301641","0,319579","0,344656","0,314493","0,344387","0,310754","0,318259","0,314871","0,33772","0,33501","0,328073","0,330472","0,316743","0,319855","0,33077","0,326338","0,339549","0,329193","0,351751","0,310929","0,320612","0,332662","0,319414","0,327378","0,337215","0,335058","0,281832","0,276582","0,284907","0,287614","0,288504","0,279199","0,302081","0,27665","0,273117","0,27194","0,279168","0,28665","0,282537","0,286645"
"0,290951","0,293628","0,293162","0,301084","0,304101","0,300243","0,305898","0,29345","0,300162","0,297537","0,284923","0,282793","0,283447","0,304055","0,300555","0,291698","0,294751","0,277889","0,285802","0,305843","0,303021","0,289153","0,29131","0,288753","0,295328","0,275752","0,280251","0,284339","0,307001","0,29855","0,311018","0,29044","0,310881","0,301966","0,317725","0,288839","0,29982","0,306588","0,301103","0,292624","0,298364","0,289831","0,278489","0,275789","0,27777","0,261216","0,285237","0,282242","0,279638","0,237186","0,249072","0,24456","0,249246","0,253787","0,259216","0,253117","0,268568","0,282626","0,271682","0,271992","0,270082","0,260349","0,269032","0,30584","0,314022","0,307887","0,312158","0,29878","0,321383","0,313133","0,283338","0,292401","0,300074","0,297117","0,313745","0,305595","0,321819","0,302864","0,313664","0,309258","0,320017","0,329783","0,317592","0,326641","0,307573","0,305127","0,304459","0,309049","0,30121","0,282841","0,289066","0,290039","0,308668","0,310567","0,3128","0,306423","0,308872","0,298505","0,281532","0,295285","0,294566","0,286364","0,294161","0,286807","0,291496","0,257159","0,289694","0,270043","0,263282","0,278975","0,266396","0,264643","0,30273","0,299494","0,298116","0,29297","0,311162","0,32327","0,309883","0,351935","0,362392","0,378799","0,367797","0,369166","0,366552","0,378289","0,312317","0,305232","0,322291","0,352632","0,356014","0,351313","0,355314","0,312953","0,330797","0,324927","0,331817","0,3511","0,34818","0,354149","0,316518","0,320032","0,318759","0,344192","0,34396","0,337143","0,347745","0,332495","0,338852","0,339083","0,325816","0,346999","0,335342","0,356488","0,306812","0,293364","0,312206","0,30922","0,306801","0,321343","0,318158","0,272345","0,275048","0,286448","0,279081","0,282945","0,291791","0,285953"
"0,287433","0,292283","0,293105","0,315145","0,316999","0,328142","0,310344","0,298597","0,300535","0,295674","0,302946","0,294841","0,288519","0,311558","0,308457","0,312263","0,314629","0,303973","0,318574","0,319262","0,339789","0,305757","0,301151","0,317385","0,303081","0,303444","0,303328","0,320491","0,326335","0,335058","0,344566","0,326858","0,345462","0,333887","0,339881","0,302689","0,31505","0,311003","0,3135","0,323976","0,321413","0,320042","0,305241","0,295559","0,311495","0,294473","0,316287","0,317497","0,315956","0,262569","0,262872","0,26597","0,278091","0,262672","0,282584","0,268355","0,290338","0,292324","0,299868","0,294491","0,298045","0,295121","0,293736","0,324519","0,330337","0,317477","0,315255","0,317853","0,336389","0,341141","0,326757","0,304019","0,32413","0,322305","0,326941","0,337049","0,333576","0,329434","0,343709","0,354225","0,347764","0,351424","0,350777","0,353235","0,331173","0,332583","0,333254","0,322765","0,341433","0,305239","0,307265","0,338717","0,328257","0,334322","0,321396","0,340012","0,339106","0,32848","0,309792","0,321284","0,304267","0,304416","0,315798","0,306297","0,325026","0,255519","0,258072","0,259932","0,256718","0,262777","0,253111","0,253033","0,308176","0,328932","0,336055","0,321859","0,330803","0,326024","0,328372","0,36179","0,372249","0,375741","0,378561","0,373493","0,371073","0,38641","0,349821","0,313054","0,337322","0,360157","0,357724","0,376662","0,371365","0,343725","0,342916","0,344324","0,347393","0,362935","0,368742","0,366697","0,327293","0,317306","0,344367","0,361896","0,355269","0,356015","0,362933","0,368148","0,367493","0,375908","0,370724","0,387591","0,37958","0,380704","0,325286","0,325405","0,331838","0,326869","0,335144","0,343624","0,36282","0,296835","0,312549","0,301571","0,314029","0,300041","0,308568","0,317864"
"0,30195","0,311816","0,291208","0,308298","0,322904","0,337288","0,31122","0,335905","0,327979","0,332376","0,33738","0,333733","0,331603","0,334184","0,335678","0,308379","0,319407","0,30826","0,326739","0,33462","0,334061","0,331431","0,318382","0,318435","0,332732","0,314781","0,319762","0,304792","0,344399","0,347172","0,350945","0,335729","0,349615","0,345185","0,340277","0,345725","0,336443","0,32767","0,343992","0,323855","0,334366","0,335074","0,324909","0,32184","0,332487","0,325329","0,331622","0,325269","0,330162","0,26543","0,279195","0,280116","0,291898","0,288947","0,298708","0,293005","0,290154","0,308722","0,300393","0,301015","0,32319","0,315902","0,306104","0,349068","0,341306","0,347059","0,349303","0,349309","0,360553","0,349788","0,30624","0,311369","0,319855","0,324011","0,320894","0,319942","0,332093","0,352673","0,355667","0,338926","0,358019","0,358263","0,358894","0,355602","0,336963","0,341514","0,340247","0,339129","0,323281","0,312961","0,322837","0,336187","0,352796","0,359324","0,348937","0,352291","0,351413","0,3382","0,326033","0,333819","0,339068","0,330614","0,34301","0,334279","0,343723","0,260168","0,266758","0,275393","0,266851","0,261328","0,265844","0,266032","0,332615","0,347104","0,351083","0,334252","0,337554","0,353478","0,341699","0,376989","0,378472","0,390778","0,394924","0,388548","0,391799","0,390006","0,355526","0,332087","0,376488","0,388226","0,383864","0,39444","0,396669","0,353878","0,347462","0,363853","0,375702","0,375381","0,385356","0,394143","0,340458","0,351585","0,35843","0,366788","0,376509","0,376333","0,367787","0,361779","0,365605","0,369146","0,375626","0,378411","0,373873","0,388831","0,334333","0,317564","0,32172","0,330695","0,338367","0,338099","0,363694","0,32011","0,310203","0,322888","0,314056","0,320571","0,33344","0,324129"
"0,31716","0,326175","0,330286","0,322175","0,334787","0,351881","0,325749","0,339748","0,341616","0,350519","0,343139","0,346357","0,356304","0,349899","0,346237","0,34024","0,333389","0,324444","0,338447","0,33945","0,363005","0,330833","0,336688","0,332613","0,335531","0,332195","0,326332","0,323825","0,33931","0,352331","0,35385","0,34728","0,36981","0,355042","0,35751","0,357192","0,349462","0,351539","0,354591","0,347408","0,354224","0,356499","0,315026","0,315946","0,33101","0,326798","0,332029","0,334903","0,32491","0,282665","0,287548","0,292566","0,302132","0,301024","0,308674","0,299932","0,310749","0,320064","0,317841","0,314664","0,330187","0,316372","0,32831","0,364482","0,366724","0,365158","0,374571","0,369376","0,377914","0,370065","0,346833","0,34798","0,359634","0,348725","0,357138","0,35196","0,363454","0,383388","0,376238","0,373639","0,378354","0,391241","0,382777","0,390475","0,345224","0,358461","0,358681","0,348584","0,341522","0,321598","0,320235","0,369649","0,359865","0,364481","0,374032","0,371028","0,360504","0,360351","0,329261","0,346282","0,355199","0,334385","0,353597","0,350722","0,360072","0,29749","0,306479","0,295885","0,293219","0,294939","0,301431","0,289248","0,351173","0,349624","0,361674","0,367225","0,374575","0,371757","0,357042","0,397936","0,414916","0,423812","0,427276","0,422812","0,416572","0,429153","0,363504","0,340596","0,377647","0,389734","0,39748","0,402824","0,399955","0,379404","0,370452","0,384704","0,377992","0,393977","0,403652","0,410873","0,358616","0,361024","0,373123","0,376502","0,379416","0,386544","0,383896","0,375518","0,375626","0,392333","0,387463","0,398045","0,401861","0,399399","0,348105","0,340938","0,355766","0,350071","0,355352","0,361785","0,367704","0,334722","0,335984","0,341128","0,343194","0,347778","0,348721","0,353928"
"0,325816","0,334108","0,330119","0,339325","0,347204","0,35363","0,347078","0,350366","0,360984","0,359082","0,344788","0,352672","0,35223","0,36001","0,359915","0,334749","0,348648","0,333069","0,346472","0,36105","0,371819","0,343032","0,335208","0,337284","0,338865","0,332169","0,333167","0,335102","0,378386","0,374389","0,376732","0,377924","0,384042","0,36937","0,375027","0,338172","0,353013","0,36414","0,36544","0,349245","0,358674","0,353216","0,331033","0,33717","0,346889","0,339274","0,343137","0,352148","0,345774","0,296851","0,300518","0,30703","0,303899","0,310107","0,310885","0,315852","0,329469","0,345161","0,345673","0,327365","0,343577","0,346322","0,340861","0,386493","0,379053","0,375965","0,379907","0,381324","0,393117","0,386766","0,367321","0,381559","0,374646","0,373643","0,373226","0,381235","0,375629","0,391651","0,38708","0,379205","0,376981","0,389515","0,383616","0,383857","0,347502","0,366189","0,353713","0,358507","0,347557","0,321134","0,335118","0,378718","0,387856","0,376939","0,388373","0,395257","0,382448","0,367831","0,358342","0,353844","0,370555","0,359492","0,353592","0,359773","0,368331","0,300117","0,312186","0,302715","0,303028","0,307636","0,297825","0,311065","0,358244","0,364281","0,375406","0,373715","0,36953","0,380928","0,375896","0,420479","0,431597","0,436753","0,44513","0,435142","0,451697","0,434873","0,382989","0,365684","0,38866","0,410985","0,421374","0,419289","0,432509","0,381908","0,389927","0,381859","0,405333","0,401738","0,421371","0,421447","0,369325","0,366602","0,379878","0,386849","0,398913","0,3964","0,407594","0,387402","0,395516","0,404077","0,404262","0,407162","0,415145","0,411978","0,378517","0,355775","0,357692","0,366537","0,376852","0,376959","0,38185","0,336108","0,337849","0,354872","0,348831","0,350719","0,357531","0,364054"
"0,34364","0,351172","0,344509","0,359019","0,361102","0,361428","0,367185","0,358163","0,363708","0,361815","0,359181","0,365087","0,35877","0,357723","0,367316","0,352032","0,361706","0,350874","0,364291","0,3725","0,377583","0,365658","0,355836","0,357169","0,361828","0,349088","0,347301","0,342235","0,379375","0,39193","0,39193","0,389475","0,404946","0,386095","0,390167","0,367885","0,379214","0,382062","0,375449","0,369178","0,37658","0,373552","0,34789","0,351416","0,351938","0,354894","0,361767","0,36531","0,365078","0,296412","0,306646","0,306718","0,315543","0,321028","0,319289","0,317327","0,335796","0,345401","0,344088","0,341409","0,346245","0,352048","0,347869","0,39581","0,395456","0,404949","0,399684","0,401175","0,402041","0,406936","0,370505","0,367556","0,377231","0,369616","0,372729","0,383664","0,378544","0,401284","0,390261","0,399567","0,390169","0,401419","0,400512","0,409174","0,37179","0,379213","0,379962","0,369829","0,363246","0,344456","0,347163","0,388365","0,387377","0,394359","0,401446","0,404495","0,394617","0,381676","0,360888","0,363873","0,362623","0,37012","0,367073","0,367926","0,376926","0,30045","0,31504","0,312243","0,30703","0,31431","0,311474","0,310002","0,375584","0,379847","0,379486","0,385386","0,388396","0,396756","0,389983","0,43285","0,434364","0,452405","0,453291","0,443519","0,446467","0,450733","0,386858","0,362295","0,394274","0,415177","0,427698","0,427734","0,42751","0,395944","0,399878","0,408636","0,40534","0,417198","0,425808","0,433841","0,382938","0,376278","0,384734","0,412717","0,413374","0,400296","0,423941","0,400655","0,409297","0,405691","0,41109","0,415141","0,420592","0,416738","0,361649","0,363455","0,370703","0,375959","0,375158","0,384407","0,392325","0,353286","0,357322","0,363634","0,364127","0,361798","0,375901","0,380237"
"0,351545","0,353522","0,353101","0,355426","0,371524","0,372514","0,374682","0,368357","0,368139","0,377106","0,368368","0,37492","0,376798","0,370982","0,379509","0,368506","0,378541","0,351733","0,37544","0,379275","0,392516","0,371541","0,37149","0,368138","0,364872","0,361878","0,364067","0,352762","0,397012","0,400875","0,402334","0,395963","0,409692","0,395841","0,403776","0,368561","0,37697","0,372326","0,378412","0,376501","0,376004","0,379611","0,353808","0,357483","0,364342","0,356113","0,357491","0,378435","0,367002","0,323499","0,327551","0,324219","0,331437","0,333149","0,337589","0,330525","0,353168","0,355311","0,358139","0,355495","0,369088","0,363107","0,364576","0,40465","0,403916","0,408353","0,404358","0,40312","0,421804","0,408172","0,371729","0,381659","0,372266","0,383015","0,38171","0,390055","0,391441","0,404291","0,402137","0,40256","0,409422","0,413052","0,409967","0,411999","0,388209","0,383853","0,397779","0,384086","0,386832","0,355651","0,359802","0,407065","0,407179","0,405196","0,415752","0,411194","0,399108","0,385497","0,377268","0,371321","0,384543","0,374734","0,37794","0,385085","0,388606","0,31251","0,33104","0,325918","0,313919","0,32153","0,324931","0,31956","0,377998","0,385852","0,392082","0,390915","0,390359","0,402279","0,395177","0,440584","0,439778","0,447683","0,457649","0,447736","0,459434","0,471031","0,398906","0,377961","0,401206","0,430639","0,428623","0,440469","0,446338","0,403265","0,413619","0,414925","0,421875","0,424453","0,444432","0,454517","0,379665","0,384161","0,398135","0,408796","0,41433","0,409123","0,422126","0,406656","0,417462","0,413385","0,418282","0,41737","0,419096","0,431011","0,37445","0,368566","0,388174","0,382318","0,390405","0,392465","0,402628","0,363772","0,367991","0,374732","0,36393","0,366037","0,383296","0,379016"
